SKUs;qty;EcoTaxe;AMZ_BE;AMZ_BE_PrixPromo;AMZ_BE_DateDebut;AMZ_BE_DateFin;AMZ_DE;AMZ_DE_PrixPromo;AMZ_DE_DateDebut;AMZ_DE_DateFin;AMZ_ES;AMZ_ES_PrixPromo;AMZ_ES_DateDebut;AMZ_ES_DateFin;AMZ_FR;AMZ_FR_PrixPromo;AMZ_FR_DateDebut;AMZ_FR_DateFin;AMZ_IT;AMZ_IT_PrixPromo;AMZ_IT_DateDebut;AMZ_IT_DateFin;AMZ_Prime;AMZ_Prime_PrixPromo;AMZ_Prime_DateDebut;AMZ_Prime_DateFin;Cdiscount;Cdiscount_PrixPromo;Cdiscount_DateDebut;Cdiscount_DateFin;Cdiscount_FF;Cdiscount_FF_PrixPromo;Cdiscount_FF_DateDebut;Cdiscount_FF_DateFin;LeroyMerlin;LeroyMerlin_PrixPromo;LeroyMerlin_DateDebut;LeroyMerlin_DateFin;LeroyMerlin_FF;LeroyMerlin_FF_PrixPromo;LeroyMerlin_FF_DateDebut;LeroyMerlin_FF_DateFin;Mano_DE;Mano_DE_PrixPromo;Mano_DE_DateDebut;Mano_DE_DateFin;Mano_DE_FF;Mano_DE_FF_PrixPromo;Mano_DE_FF_DateDebut;Mano_DE_FF_DateFin;Mano_ES;Mano_ES_PrixPromo;Mano_ES_DateDebut;Mano_ES_DateFin;Mano_ES_FF;Mano_ES_FF_PrixPromo;Mano_ES_FF_DateDebut;Mano_ES_FF_DateFin;Mano_FR;Mano_FR_PrixPromo;Mano_FR_DateDebut;Mano_FR_DateFin;Mano_FR_FF;Mano_FR_FF_PrixPromo;Mano_FR_FF_DateDebut;Mano_FR_FF_DateFin;Mano_IT;Mano_IT_PrixPromo;Mano_IT_DateDebut;Mano_IT_DateFin;Mano_IT_FF;Mano_IT_FF_PrixPromo;Mano_IT_FF_DateDebut;Mano_IT_FF_DateFin;Mano_Pro;Mano_Pro_PrixPromo;Mano_Pro_DateDebut;Mano_Pro_DateFin;Mano_Pro_FF;Mano_Pro_FF_PrixPromo;Mano_Pro_FF_DateDebut;Mano_Pro_FF_DateFin;Autres;Autres_PrixPromo;Autres_DateDebut;Autres_DateFin;PxReference;Mano_Qte_1;Mano_Rmz_Qte_1;Mano_Qte_2;Mano_Rmz_Qte_2;Mano_Qte_3;Mano_Rmz_Qte_3;Cdiscount_CategoryCode;Cdiscount_Frais_BigParcelEco
15098;3;0;16.99;14.44;2025-07-01;2025-07-28;16.99;14.44;2025-07-01;2025-07-28;16.99;14.44;2025-07-01;2025-07-28;16.99;14.44;2025-06-25;2025-07-22;16.99;14.44;2025-07-01;2025-07-28;24.66;22.26;2025-06-25;2025-07-22;16.99;14.44;2025-06-25;2025-07-22;0;0;;;16.99;14.44;2025-06-25;2025-07-22;16.99;0;;;16.99;14.44;2025-07-01;2025-07-28;0;0;;;16.99;14.44;2025-07-01;2025-07-28;0;0;;;16.99;14.44;2025-06-25;2025-07-22;0;0;;;16.99;14.44;2025-07-01;2025-07-28;0;0;;;16.48;14.01;2025-06-25;2025-07-22;0;0;;;16.99;14.44;2025-06-25;2025-07-22;19.03;0;0;0;0;0;0;;
15099;2;0;11.99;9.59;2025-07-01;2025-07-28;11.99;9.59;2025-07-01;2025-07-28;11.99;9.59;2025-07-01;2025-07-28;11.99;9.59;2025-06-25;2025-07-22;11.99;9.59;2025-07-01;2025-07-28;19.66;17.42;2025-06-25;2025-07-22;11.99;9.59;2025-06-25;2025-07-22;0;0;;;11.99;9.59;2025-06-25;2025-07-22;11.99;0;;;11.99;9.59;2025-07-01;2025-07-28;0;0;;;11.99;9.59;2025-07-01;2025-07-28;0;0;;;11.99;9.59;2025-06-25;2025-07-22;0;0;;;11.99;9.59;2025-07-01;2025-07-28;0;0;;;11.63;9.3;2025-06-25;2025-07-22;0;0;;;11.99;9.59;2025-06-25;2025-07-22;13.43;0;0;0;0;0;0;;
15101;4;0;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-06-25;2025-07-22;20.99;17.84;2025-07-01;2025-07-28;28.66;25.66;2025-06-25;2025-07-22;20.99;17.84;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-06-25;2025-07-22;20.99;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.99;17.84;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.36;17.31;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-06-25;2025-07-22;23.86;0;0;0;0;0;0;;
15102;6;0;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-07-01;2025-07-28;20.99;17.84;2025-06-25;2025-07-22;20.99;17.84;2025-07-01;2025-07-28;28.66;25.66;2025-06-25;2025-07-22;20.99;17.84;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-06-25;2025-07-22;20.99;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.99;17.84;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-07-01;2025-07-28;0;0;;;20.36;17.31;2025-06-25;2025-07-22;0;0;;;20.99;17.84;2025-06-25;2025-07-22;23.86;0;0;0;0;0;0;;
15103;2;0;19.45;16.53;2025-07-01;2025-07-28;19.45;16.53;2025-07-01;2025-07-28;19.45;16.53;2025-07-01;2025-07-28;19.45;16.53;2025-06-25;2025-07-22;19.45;16.53;2025-07-01;2025-07-28;27.12;24.36;2025-06-25;2025-07-22;19.45;16.53;2025-06-25;2025-07-22;0;0;;;19.45;16.53;2025-06-25;2025-07-22;19.45;0;;;19.45;16.53;2025-07-01;2025-07-28;0;0;;;19.45;16.53;2025-07-01;2025-07-28;0;0;;;19.45;16.53;2025-06-25;2025-07-22;0;0;;;19.45;16.53;2025-07-01;2025-07-28;0;0;;;18.87;16.04;2025-06-25;2025-07-22;0;0;;;19.45;16.53;2025-06-25;2025-07-22;21.78;0;0;0;0;0;0;;
15106;8;0;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-06-25;2025-07-22;9.99;7.99;2025-07-01;2025-07-28;17.66;15.82;2025-06-25;2025-07-22;9.99;7.99;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-06-25;2025-07-22;9.99;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.99;7.99;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.69;7.75;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-06-25;2025-07-22;11.18;0;0;0;0;0;0;;
15107;0;0;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-06-25;2025-07-22;10.99;8.79;2025-07-01;2025-07-28;18.66;16.62;2025-06-25;2025-07-22;10.99;8.79;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-06-25;2025-07-22;10.99;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.99;8.79;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.66;8.53;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-06-25;2025-07-22;12.31;0;0;0;0;0;0;;
15108;1;0;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-07-01;2025-07-28;10.99;8.79;2025-06-25;2025-07-22;10.99;8.79;2025-07-01;2025-07-28;18.66;16.62;2025-06-25;2025-07-22;10.99;8.79;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-06-25;2025-07-22;10.99;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.99;8.79;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-07-01;2025-07-28;0;0;;;10.66;8.53;2025-06-25;2025-07-22;0;0;;;10.99;8.79;2025-06-25;2025-07-22;12.31;0;0;0;0;0;0;;
15111;15;0;7.99;6.39;2025-07-01;2025-07-28;7.99;6.39;2025-07-01;2025-07-28;7.99;6.39;2025-07-01;2025-07-28;7.99;6.39;2025-06-25;2025-07-22;7.99;6.39;2025-07-01;2025-07-28;15.66;14.22;2025-06-25;2025-07-22;7.99;6.39;2025-06-25;2025-07-22;0;0;;;7.99;6.39;2025-06-25;2025-07-22;7.99;0;;;7.99;6.39;2025-07-01;2025-07-28;0;0;;;7.99;6.39;2025-07-01;2025-07-28;0;0;;;7.99;6.39;2025-06-25;2025-07-22;0;0;;;7.99;6.39;2025-07-01;2025-07-28;0;0;;;7.75;6.2;2025-06-25;2025-07-22;0;0;;;7.99;6.39;2025-06-25;2025-07-22;8.95;0;0;0;0;0;0;;
15112;4;0;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-07-01;2025-07-28;9.99;7.99;2025-06-25;2025-07-22;9.99;7.99;2025-07-01;2025-07-28;17.66;15.82;2025-06-25;2025-07-22;9.99;7.99;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-06-25;2025-07-22;9.99;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.99;7.99;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-07-01;2025-07-28;0;0;;;9.69;7.75;2025-06-25;2025-07-22;0;0;;;9.99;7.99;2025-06-25;2025-07-22;11.18;0;0;0;0;0;0;;
15113;29;0;12.99;0;;;12.99;0;;;12.99;0;;;12.99;0;;;12.99;0;;;21.92;0;;;12.99;0;;;0;0;;;12.99;0;;;12.99;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.6;0;;;0;0;;;12.99;0;;;14.54;0;0;0;0;0;0;;
15114;29;0;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;31.14;0;;;19.99;0;;;0;0;;;19.99;0;;;19.99;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.39;0;;;0;0;;;19.99;0;;;23.84;0;0;0;0;0;0;;
15115;9;0;8.49;0;;;8.49;0;;;8.49;0;;;8.49;0;;;8.49;0;;;17.42;0;;;8.49;0;;;0;0;;;8.49;0;;;8.49;0;;;8.49;0;;;0;0;;;8.49;0;;;0;0;;;8.49;0;;;0;0;;;8.49;0;;;0;0;;;8.24;0;;;0;0;;;8.49;0;;;9.5;0;0;0;0;0;0;;
15116;26;0;18.99;0;;;18.99;0;;;18.99;0;;;18.99;0;;;18.99;0;;;31.45;0;;;18.99;0;;;0;0;;;18.99;0;;;18.99;0;;;18.99;0;;;0;0;;;18.99;0;;;0;0;;;18.99;0;;;0;0;;;18.99;0;;;0;0;;;18.42;0;;;0;0;;;18.99;0;;;22.55;0;0;0;0;0;0;;
15117;20;1;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;17.29;0;;;7.99;0;;;0;0;;;7.99;0;;;7.99;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.75;0;;;0;0;;;7.99;0;;;9.04;0;0;0;0;0;0;;
15118;23;0;14.95;0;;;14.95;0;;;14.95;0;;;14.95;0;;;14.95;0;;;22.62;0;;;14.95;0;;;0;0;;;14.95;0;;;14.95;0;;;14.95;0;;;0;0;;;14.95;0;;;0;0;;;14.95;0;;;0;0;;;14.95;0;;;0;0;;;14.5;0;;;0;0;;;14.95;0;;;17.58;0;0;0;0;0;0;;
15119;19;0;18.5;0;;;18.5;0;;;18.5;0;;;18.5;0;;;18.5;0;;;26.17;0;;;18.5;0;;;0;0;;;18.5;0;;;18.5;0;;;18.5;0;;;0;0;;;18.5;0;;;0;0;;;18.5;0;;;0;0;;;18.5;0;;;0;0;;;17.95;0;;;0;0;;;18.5;0;;;20.72;0;0;0;0;0;0;;
15123;4;1;22.9;0;;;22.9;0;;;22.9;0;;;22.9;0;;;22.9;0;;;30.57;0;;;22.9;0;;;0;0;;;22.9;0;;;22.9;0;;;22.9;0;;;0;0;;;22.9;0;;;0;0;;;22.9;0;;;0;0;;;22.9;0;;;0;0;;;22.21;0;;;0;0;;;22.9;0;;;0;0;0;0;0;0;0;;
15124;6;0.82;279;0;;;279;0;;;279;0;;;279;0;;;279;0;;;288.85;0;;;279;0;;;0;0;;;279;0;;;279;0;;;279;0;;;0;0;;;279;0;;;0;0;;;279;0;;;0;0;;;279;0;;;0;0;;;270.63;0;;;0;0;;;279;0;;;0;0;0;0;0;0;0;;
15125;29;0;3.9;0;;;3.9;0;;;3.9;0;;;3.9;0;;;3.9;0;;;11.57;0;;;3.9;0;;;0;0;;;3.9;0;;;3.9;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.78;0;;;0;0;;;3.9;0;;;4.76;0;0;0;0;0;0;;
15126;22;0;18.9;0;;;18.9;0;;;18.9;0;;;18.9;0;;;18.9;0;;;26.57;0;;;18.9;0;;;0;0;;;18.9;0;;;18.9;0;;;18.9;0;;;0;0;;;18.9;0;;;0;0;;;18.9;0;;;0;0;;;18.9;0;;;0;0;;;18.33;0;;;0;0;;;18.9;0;;;0;0;0;0;0;0;0;;
15127;21;0;3.9;0;;;3.9;0;;;3.9;0;;;3.9;0;;;3.9;0;;;11.57;0;;;3.9;0;;;0;0;;;3.9;0;;;3.9;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.9;0;;;0;0;;;3.78;0;;;0;0;;;3.9;0;;;4.72;0;0;0;0;0;0;;
15128;20;0;12.9;0;;;12.9;0;;;12.9;0;;;12.9;0;;;12.9;0;;;20.57;0;;;12.9;0;;;0;0;;;12.9;0;;;12.9;0;;;12.9;0;;;0;0;;;12.9;0;;;0;0;;;12.9;0;;;0;0;;;12.9;0;;;0;0;;;12.51;0;;;0;0;;;12.9;0;;;0;0;0;0;0;0;0;;
15129;8;0.82;249;0;;;249;0;;;249;0;;;249;0;;;249;0;;;262.68;0;;;249;0;;;0;0;;;249;0;;;249;0;;;249;0;;;0;0;;;249;0;;;0;0;;;249;0;;;0;0;;;249;0;;;0;0;;;241.53;0;;;0;0;;;249;0;;;278.88;0;0;0;0;0;0;;
15130;12;0;29.9;0;;;29.9;0;;;29.9;0;;;29.9;0;;;29.9;0;;;37.57;0;;;29.9;0;;;0;0;;;29.9;0;;;29.9;0;;;29.9;0;;;0;0;;;29.9;0;;;0;0;;;29.9;0;;;0;0;;;29.9;0;;;0;0;;;29;0;;;0;0;;;29.9;0;;;34.15;0;0;0;0;0;0;;
15131;12;0.82;43.9;0;;;43.9;0;;;43.9;0;;;43.9;0;;;43.9;0;;;51.57;0;;;43.9;0;;;0;0;;;43.9;0;;;43.9;0;;;43.9;0;;;0;0;;;43.9;0;;;0;0;;;43.9;0;;;0;0;;;43.9;0;;;0;0;;;42.58;0;;;0;0;;;43.9;0;;;0;0;0;0;0;0;0;;
15135;84;0.13;12.99;0;;;12.99;0;;;12.99;0;;;12.99;0;;;12.99;0;;;22.29;0;;;12.99;0;;;0;0;;;12.99;0;;;12.99;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.99;0;;;0;0;;;12.6;0;;;0;0;;;12.99;0;;;14.54;0;0;0;0;0;0;;
15136;466;0;8.99;4.05;2025-07-01;2025-07-28;8.99;4.05;2025-07-01;2025-07-28;8.99;4.05;2025-07-01;2025-07-28;8.99;4.05;2025-06-25;2025-07-22;8.99;4.05;2025-07-01;2025-07-28;16.81;11.87;2025-06-25;2025-07-22;8.99;3.6;2025-06-25;2025-07-22;0;0;;;8.99;4.05;2025-06-25;2025-07-22;8.99;0;;;8.99;4.05;2025-07-01;2025-07-28;0;0;;;8.99;4.05;2025-07-01;2025-07-28;0;0;;;8.99;4.05;2025-06-25;2025-07-22;0;0;;;8.99;4.05;2025-07-01;2025-07-28;0;0;;;8.72;3.92;2025-06-25;2025-07-22;0;0;;;8.99;4.05;2025-06-25;2025-07-22;10.07;0;0;0;0;0;0;;
15137;280;0;3.95;1.98;2025-07-01;2025-07-28;3.95;1.98;2025-07-01;2025-07-28;3.95;1.98;2025-07-01;2025-07-28;3.95;1.98;2025-06-25;2025-07-22;3.95;1.98;2025-07-01;2025-07-28;11.62;9.8;2025-06-25;2025-07-22;3.95;1.98;2025-06-25;2025-07-22;0;0;;;3.95;1.98;2025-06-25;2025-07-22;3.95;0;;;3.95;1.98;2025-07-01;2025-07-28;0;0;;;3.95;1.98;2025-07-01;2025-07-28;0;0;;;3.95;1.98;2025-06-25;2025-07-22;0;0;;;3.95;1.98;2025-07-01;2025-07-28;0;0;;;3.83;1.92;2025-06-25;2025-07-22;0;0;;;3.95;1.98;2025-06-25;2025-07-22;4.43;0;0;0;0;0;0;;
15138;16;0.02;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;11.66;0;;;3.99;0;;;0;0;;;3.99;0;;;3.99;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.87;0;;;0;0;;;3.99;0;;;4.46;0;0;0;0;0;0;;
15140;479;0.06;7.99;4.79;2025-07-01;2025-07-28;7.99;4.79;2025-07-01;2025-07-28;7.99;4.79;2025-07-01;2025-07-28;7.99;4.79;2025-06-25;2025-07-22;7.99;4.79;2025-07-01;2025-07-28;15.81;12.62;2025-06-25;2025-07-22;7.99;4;2025-06-25;2025-07-22;0;0;;;7.99;4.79;2025-06-25;2025-07-22;7.99;0;;;7.99;4.79;2025-07-01;2025-07-28;0;0;;;7.99;4.79;2025-07-01;2025-07-28;0;0;;;7.99;4.79;2025-06-25;2025-07-22;0;0;;;7.99;4.79;2025-07-01;2025-07-28;0;0;;;7.75;4.65;2025-06-25;2025-07-22;0;0;;;7.99;4.79;2025-06-25;2025-07-22;8.95;0;0;0;0;0;0;;
15141;217;0.02;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;11.66;0;;;3.99;0;;;0;0;;;3.99;3.19;2025-07-18;2025-07-21;3.99;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.87;0;;;0;0;;;3.99;0;;;4.47;0;0;0;0;0;0;;
15142;168;0;39.99;27.99;2025-07-01;2025-07-28;39.99;27.99;2025-07-01;2025-07-28;39.99;27.99;2025-07-01;2025-07-28;39.99;27.99;2025-06-25;2025-07-22;39.99;27.99;2025-07-01;2025-07-28;48.19;36.36;2025-06-25;2025-07-22;39.99;25.99;2025-06-25;2025-07-22;0;0;;;39.99;27.99;2025-06-25;2025-07-22;39.99;0;;;39.99;0;;;44.99;35.99;2025-07-01;2025-07-28;39.99;0;;;44.99;35.99;2025-07-01;2025-07-28;39.99;0;;;44.99;35.99;2025-06-25;2025-07-22;39.99;0;;;44.99;35.99;2025-07-01;2025-07-28;38.79;0;;;43.64;34.91;2025-06-25;2025-07-22;39.99;27.99;2025-06-25;2025-07-22;44.78;0;0;0;0;0;0;;
15143;0;0;34.99;24.49;2025-07-01;2025-07-28;34.99;24.49;2025-07-01;2025-07-28;34.99;24.49;2025-07-01;2025-07-28;34.99;24.49;2025-06-25;2025-07-22;34.99;24.49;2025-07-01;2025-07-28;44.47;33.98;2025-06-25;2025-07-22;42.99;0;;;0;0;;;34.99;24.49;2025-06-25;2025-07-22;34.99;0;;;42.99;0;;;49.99;39.99;2025-07-01;2025-07-28;42.99;0;;;49.99;39.99;2025-07-01;2025-07-28;42.99;0;;;49.99;39.99;2025-06-25;2025-07-22;42.99;0;;;49.99;39.99;2025-07-01;2025-07-28;41.7;0;;;48.49;38.79;2025-06-25;2025-07-22;34.99;24.49;2025-06-25;2025-07-22;48.14;0;0;0;0;0;0;;
15144;93;2.12;89.99;76.49;2025-07-01;2025-07-28;89.99;76.49;2025-07-01;2025-07-28;89.99;76.49;2025-07-01;2025-07-28;89.99;76.49;2025-06-25;2025-07-22;89.99;76.49;2025-07-01;2025-07-28;103.94;90.44;2025-06-25;2025-07-22;89.99;0;;;0;0;;;89.99;80.99;2025-06-25;2025-07-22;89.99;0;;;109.99;0;;;119;95.19;2025-07-01;2025-07-28;109.99;0;;;119;95.19;2025-07-01;2025-07-28;109.99;0;;;119;95.19;2025-06-25;2025-07-22;109.99;0;;;119;95.19;2025-07-01;2025-07-28;106.69;0;;;115.43;92.33;2025-06-25;2025-07-22;89.99;76.49;2025-06-25;2025-07-22;123.19;0;0;0;0;0;0;;
15145;0;2.12;99.9;79.92;2025-07-01;2025-07-28;99.9;79.92;2025-07-01;2025-07-28;99.9;79.92;2025-07-01;2025-07-28;99.9;79.92;2025-06-25;2025-07-22;99.9;79.92;2025-07-01;2025-07-28;116.3;96.65;2025-06-25;2025-07-22;99.9;0;;;115;92;2025-06-25;2025-07-22;99.9;89.91;2025-06-25;2025-07-22;99.9;0;;;99.9;0;;;115.99;77.99;2025-07-01;2025-07-28;99.9;0;;;115.99;77.99;2025-07-01;2025-07-28;99.9;0;;;115.99;77.99;2025-06-25;2025-07-22;99.9;0;;;115.99;77.99;2025-07-01;2025-07-28;96.9;0;;;112.51;75.65;2025-06-25;2025-07-22;99.9;79.92;2025-06-25;2025-07-22;111.89;0;0;0;0;0;0;;
15146;0;2.12;109.9;82.43;2025-07-01;2025-07-28;109.9;82.43;2025-07-01;2025-07-28;109.9;82.43;2025-07-01;2025-07-28;109.9;82.43;2025-06-25;2025-07-22;109.9;82.43;2025-07-01;2025-07-28;128.95;101.48;2025-06-25;2025-07-22;109.9;82.43;2025-06-25;2025-07-22;0;0;;;109.9;87.92;2025-06-25;2025-07-22;109.9;0;;;109.9;0;;;134.99;101.24;2025-07-01;2025-07-28;109.9;0;;;134.99;101.24;2025-07-01;2025-07-28;109.9;0;;;134.99;101.24;2025-06-25;2025-07-22;109.9;0;;;134.99;101.24;2025-07-01;2025-07-28;106.6;0;;;130.94;98.21;2025-06-25;2025-07-22;109.9;82.43;2025-06-25;2025-07-22;124.32;0;0;0;0;0;0;;
15147;103;2.12;189.9;142.43;2025-07-01;2025-07-28;189.9;142.43;2025-07-01;2025-07-28;189.9;142.43;2025-07-01;2025-07-28;189.9;142.43;2025-06-25;2025-07-22;189.9;142.43;2025-07-01;2025-07-28;0;0;;;189.9;132.93;2025-06-25;2025-07-22;0;0;;;189.9;161.42;2025-06-25;2025-07-22;189.9;0;;;189.9;0;;;269;201.75;2025-07-01;2025-07-28;189.9;0;;;269;201.75;2025-07-01;2025-07-28;189.9;0;;;269;201.75;2025-06-25;2025-07-22;189.9;0;;;269;201.75;2025-07-01;2025-07-28;184.2;0;;;260.93;195.7;2025-06-25;2025-07-22;189.9;142.43;2025-06-25;2025-07-22;223.32;0;0;0;0;0;0;;
15148;0;2.12;79.9;0;;;79.9;0;;;79.9;0;;;79.9;0;;;79.9;0;;;94.02;0;;;79.9;0;;;89;66.75;2025-06-25;2025-07-22;79.9;63.92;2025-06-25;2025-07-22;79.9;0;;;79.9;63.92;2025-07-01;2025-07-28;89.99;63.99;2025-07-01;2025-07-28;79.9;63.92;2025-07-01;2025-07-28;89.99;63.99;2025-07-01;2025-07-28;79.9;63.92;2025-06-25;2025-07-22;89.99;63.99;2025-06-25;2025-07-22;79.9;63.92;2025-07-01;2025-07-28;89.99;63.99;2025-07-01;2025-07-28;77.5;62;2025-06-25;2025-07-22;87.29;62.07;2025-06-25;2025-07-22;79.9;0;;;89.48;0;0;0;0;0;0;;
15149;0;2.12;95.9;81.52;2025-07-01;2025-07-28;95.9;81.52;2025-07-01;2025-07-28;95.9;81.52;2025-07-01;2025-07-28;95.9;81.52;2025-06-25;2025-07-22;95.9;81.52;2025-07-01;2025-07-28;112.63;98.25;2025-06-25;2025-07-22;109.9;0;;;119;0;;;95.9;86.31;2025-06-25;2025-07-22;95.9;0;;;109.9;0;;;124.99;93.74;2025-07-01;2025-07-28;109.9;0;;;124.99;93.74;2025-07-01;2025-07-28;109.9;0;;;124.99;93.74;2025-06-25;2025-07-22;109.9;0;;;124.99;93.74;2025-07-01;2025-07-28;106.6;0;;;121.24;90.93;2025-06-25;2025-07-22;95.9;81.52;2025-06-25;2025-07-22;123.08;0;0;0;0;0;0;;
15150;0;2.12;129.9;103.92;2025-07-01;2025-07-28;129.9;103.92;2025-07-01;2025-07-28;129.9;103.92;2025-07-01;2025-07-28;129.9;103.92;2025-06-25;2025-07-22;129.9;103.92;2025-07-01;2025-07-28;151.28;125.3;2025-06-25;2025-07-22;139.9;0;;;0;0;;;129.9;116.91;2025-06-25;2025-07-22;129.9;0;;;129.9;0;;;159;114.2;2025-07-01;2025-07-28;129.9;0;;;159;114.2;2025-07-01;2025-07-28;129.9;0;;;159;114.2;2025-06-25;2025-07-22;129.9;0;;;159;114.2;2025-07-01;2025-07-28;126.003;0;;;154.23;110.77;2025-06-25;2025-07-22;129.9;103.92;2025-06-25;2025-07-22;156.68;0;0;0;0;0;0;;
15151;0;2.12;799;639.2;2025-07-01;2025-07-28;799;639.2;2025-07-01;2025-07-28;799;639.2;2025-07-01;2025-07-28;799;639.2;2025-06-25;2025-07-22;799;639.2;2025-07-01;2025-07-28;0;0;;;799;0;;;0;0;;;799;679.15;2025-06-25;2025-07-22;799;0;;;799;719.1;2025-07-01;2025-07-28;959;719.25;2025-07-01;2025-07-28;799;719.1;2025-07-01;2025-07-28;959;719.25;2025-07-01;2025-07-28;799;719.1;2025-06-25;2025-07-22;959;719.25;2025-06-25;2025-07-22;799;719.1;2025-07-01;2025-07-28;959;719.25;2025-07-01;2025-07-28;775.03;697.53;2025-06-25;2025-07-22;930.23;697.67;2025-06-25;2025-07-22;799;639.2;2025-06-25;2025-07-22;912.78;0;0;0;0;0;0;;
15152;2;2.12;1099;879.2;2025-07-01;2025-07-28;1099;879.2;2025-07-01;2025-07-28;1099;879.2;2025-07-01;2025-07-28;1099;879.2;2025-06-25;2025-07-22;1099;879.2;2025-07-01;2025-07-28;0;0;;;1099;824.25;2025-06-25;2025-07-22;0;0;;;1099;934.15;2025-06-25;2025-07-22;1099;0;;;1099;0;;;1299;0;;;1099;0;;;1299;0;;;1099;0;;;1299;0;;;1099;0;;;1299;0;;;1066.03;0;;;1260.03;0;;;1099;879.2;2025-06-25;2025-07-22;1243.19;0;0;0;0;0;0;;
15153;0;2.12;299;239.2;2025-07-01;2025-07-28;299;239.2;2025-07-01;2025-07-28;299;239.2;2025-07-01;2025-07-28;299;239.2;2025-06-25;2025-07-22;299;239.2;2025-07-01;2025-07-28;0;0;;;299;0;;;0;0;;;299;269.1;2025-06-25;2025-07-22;299;0;;;339;0;;;449;278.98;2025-07-01;2025-07-28;339;0;;;449;278.98;2025-07-01;2025-07-28;339;0;;;449;278.98;2025-06-25;2025-07-22;339;0;;;449;278.98;2025-07-01;2025-07-28;328.83;0;;;435.53;270.61;2025-06-25;2025-07-22;299;239.2;2025-06-25;2025-07-22;379.68;0;0;0;0;0;0;;
